<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],120,20180405,120000,122800.000000,122800.000000,122800.000000,122800.000000,1.000000
RIZ8 [SPBFUT],120,20180406,100000,122610.000000,122610.000000,122610.000000,122610.000000,1.000000
RIZ8 [SPBFUT],120,20180406,180000,121200.000000,121200.000000,121200.000000,121200.000000,2.000000
RIZ8 [SPBFUT],120,20180406,220000,120740.000000,120740.000000,120740.000000,120740.000000,1.000000
RIZ8 [SPBFUT],120,20180409,100000,120030.000000,120030.000000,117000.000000,117000.000000,11.000000
RIZ8 [SPBFUT],120,20180409,120000,116160.000000,116160.000000,109640.000000,114710.000000,18.000000
RIZ8 [SPBFUT],120,20180409,140000,111130.000000,111130.000000,109700.000000,109700.000000,2.000000
RIZ8 [SPBFUT],120,20180409,160000,107740.000000,107910.000000,107740.000000,107910.000000,2.000000
RIZ8 [SPBFUT],120,20180409,180000,107880.000000,107880.000000,107880.000000,107880.000000,1.000000
RIZ8 [SPBFUT],120,20180409,200000,106580.000000,106580.000000,106520.000000,106520.000000,2.000000
RIZ8 [SPBFUT],120,20180409,220000,106400.000000,106400.000000,106400.000000,106400.000000,1.000000
RIZ8 [SPBFUT],120,20180410,100000,108710.000000,108710.000000,100540.000000,100540.000000,4.000000
RIZ8 [SPBFUT],120,20180410,120000,105390.000000,105390.000000,105390.000000,105390.000000,1.000000
RIZ8 [SPBFUT],120,20180410,140000,106700.000000,106700.000000,106500.000000,106500.000000,2.000000
RIZ8 [SPBFUT],120,20180411,100000,105590.000000,105590.000000,105590.000000,105590.000000,1.000000
RIZ8 [SPBFUT],120,20180411,120000,107410.000000,107410.000000,107410.000000,107410.000000,1.000000
RIZ8 [SPBFUT],120,20180411,140000,105420.000000,105420.000000,104000.000000,104000.000000,5.000000
RIZ8 [SPBFUT],120,20180411,180000,108510.000000,108510.000000,108510.000000,108510.000000,1.000000
RIZ8 [SPBFUT],120,20180411,220000,108370.000000,108370.000000,108370.000000,108370.000000,1.000000
RIZ8 [SPBFUT],120,20180413,140000,109110.000000,109110.000000,109110.000000,109110.000000,1.000000
RIZ8 [SPBFUT],120,20180413,160000,108550.000000,108550.000000,108550.000000,108550.000000,1.000000
RIZ8 [SPBFUT],120,20180416,100000,107700.000000,108250.000000,107700.000000,108250.000000,3.000000
RIZ8 [SPBFUT],120,20180416,140000,107100.000000,107100.000000,107100.000000,107100.000000,1.000000
RIZ8 [SPBFUT],120,20180416,160000,107000.000000,107000.000000,107000.000000,107000.000000,34.000000
