<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],Daily,20180904,000000,107580.000000,107800.000000,106340.000000,106680.000000,1340.000000
RIZ8 [SPBFUT],Daily,20180905,000000,106550.000000,106890.000000,106020.000000,106300.000000,1599.000000
RIZ8 [SPBFUT],Daily,20180906,000000,106200.000000,106850.000000,104110.000000,104640.000000,6718.000000
RIZ8 [SPBFUT],Daily,20180907,000000,104750.000000,105200.000000,103550.000000,103710.000000,4064.000000
RIZ8 [SPBFUT],Daily,20180910,000000,103750.000000,104290.000000,102680.000000,102680.000000,7159.000000
RIZ8 [SPBFUT],Daily,20180911,000000,103300.000000,105200.000000,103040.000000,105200.000000,9441.000000
RIZ8 [SPBFUT],Daily,20180912,000000,104910.000000,106550.000000,104750.000000,105970.000000,13942.000000
RIZ8 [SPBFUT],Daily,20180913,000000,105890.000000,108740.000000,105890.000000,107280.000000,17899.000000
RIZ8 [SPBFUT],Daily,20180914,000000,107290.000000,108630.000000,106910.000000,108310.000000,16459.000000
RIZ8 [SPBFUT],Daily,20180917,000000,108230.000000,108690.000000,107340.000000,108440.000000,32675.000000
RIZ8 [SPBFUT],Daily,20180918,000000,108440.000000,110640.000000,108440.000000,110350.000000,114463.000000
RIZ8 [SPBFUT],Daily,20180919,000000,110590.000000,112140.000000,110590.000000,111960.000000,177580.000000
RIZ8 [SPBFUT],Daily,20180920,000000,112090.000000,114060.000000,111950.000000,112690.000000,478769.000000
RIZ8 [SPBFUT],Daily,20180921,000000,112690.000000,113710.000000,112240.000000,113500.000000,323956.000000
RIZ8 [SPBFUT],Daily,20180924,000000,113640.000000,115540.000000,113640.000000,115290.000000,267866.000000
RIZ8 [SPBFUT],Daily,20180925,000000,115350.000000,115830.000000,114220.000000,115490.000000,336795.000000
RIZ8 [SPBFUT],Daily,20180926,000000,115560.000000,116190.000000,113960.000000,114280.000000,376063.000000
RIZ8 [SPBFUT],Daily,20180927,000000,114280.000000,117720.000000,114200.000000,117050.000000,440886.000000
RIZ8 [SPBFUT],Daily,20180928,000000,116980.000000,118350.000000,116300.000000,117680.000000,379240.000000
RIZ8 [SPBFUT],Daily,20181001,000000,117740.000000,119250.000000,116910.000000,119250.000000,382279.000000
RIZ8 [SPBFUT],Daily,20181002,000000,119190.000000,119190.000000,116470.000000,116970.000000,432381.000000
RIZ8 [SPBFUT],Daily,20181003,000000,117000.000000,119220.000000,117000.000000,117910.000000,503122.000000
